"","D2_indiv","D1_indiv","logl_ratio","num_loc"
"63660","M145644","M145754",-2.84060963083738,94
"63661","M145644","M145755",-16.0220005195615,92
"63662","M145644","M145756",-17.4576731909017,92
"63663","M145644","M145757",-21.1504961412696,94
"63664","M145644","M145758",-8.90673042460496,92
"63665","M145644","M145759",-20.8731200234904,94
"63666","M145644","M145760",-10.6671443267846,93
"63667","M145644","M145761",-25.4147061590606,91
"63668","M145644","M145762",-13.0683371082547,94
"63669","M145644","M145763",-10.410729623367,92
"63670","M145644","M145764",-14.3753503769268,93
"63671","M145644","M145765",-23.3643666747966,94
"63672","M145644","M145766",-2.6026719202936,90
"63673","M145644","M145767",-13.3071505327579,92
"63674","M145644","M145768",-13.424933443475,94
"63675","M145644","M145769",-10.902299965599,80
"63676","M145644","M145770",-6.63166696329515,93
"63677","M145644","M145771",-13.6600812236457,92
"63678","M145644","M145772",-10.57911789998,71
"63679","M145644","M145773",-11.3943550823004,91
"63680","M145644","M145774",-16.379780065364,91
"63681","M145644","M145775",-20.1450991057977,91
"63682","M145644","M145776",-9.47361113669745,93
"63683","M145644","M145777",-11.4606212401708,92
"63684","M145644","M145778",-18.1164359772887,93
"63685","M145644","M145779",-20.341929423763,92
"63686","M145644","M145780",-24.4280135847458,93
"63687","M145644","M145781",-19.0175248587564,94
"63688","M145644","M145782",-17.5945141131321,93
"63689","M145644","M145783",-12.3796918825248,91
"63690","M145644","M145784",-18.9038444827849,93
"63691","M145644","M145785",-6.18460965103966,93
"63692","M145644","M145786",-13.273695930354,94
"63693","M145644","M145787",-18.7650985195731,93
"63694","M145644","M145788",-17.4872489971242,93
"63695","M145644","M145789",-15.7946868153103,92
"63696","M145644","M145790",-7.64704335900789,92
"63697","M145644","M145791",-6.94711928649754,93
"63698","M145644","M145792",-7.42757079120281,94
"63699","M145644","M145793",-10.0119233640672,94
"63700","M145644","M145794",-7.09246417960223,94
"63701","M145644","M145795",-12.4854544780796,94
"63702","M145644","M145796",-9.71674644737954,93
"63703","M145644","M145797",-12.8324125966339,94
"63704","M145644","M145798",-10.1007611303762,94
"63705","M145644","M145799",-13.2361496504055,93
"63706","M145644","M145800",-11.321729246601,94
"63707","M145644","M145801",-8.97894347939509,94
"63708","M145644","M145802",-6.41343726434339,93
"63709","M145644","M145803",-9.1580759325581,94
"63710","M145644","M145804",-17.0715354035824,94
"63711","M145644","M145805",-10.5329999296721,93
"63712","M145644","M145806",-11.4428719860447,94
"63713","M145644","M145807",-5.57320981727009,94
"63714","M145644","M145808",-13.4821922759458,93
"63715","M145644","M145809",-10.4213920025307,94
"63716","M145644","M145810",-7.6369364444989,93
"63717","M145644","M145811",-9.18448363163597,94
"63718","M145644","M145812",-12.0119335651951,88
"63719","M145644","M145813",-8.71677602511264,92
"63720","M145644","M145814",-12.8469689005642,94
"63721","M145644","M145815",-6.77486382538134,93
"63722","M145644","M145816",-7.89453458319238,94
"63723","M145644","M145817",-12.7175340278066,94
"63724","M145644","M145818",-11.7379999408476,94
"63725","M145644","M145819",-5.15684072120755,94
"63726","M145644","M145820",-19.7170429065225,93
"63727","M145644","M145821",-8.11642918686051,93
"63728","M145644","M145822",-4.44103996154396,93
"63729","M145644","M145823",-20.8006641394955,92
"63730","M145644","M145824",-3.3834838711001,93
"63731","M145644","M145825",-3.90065060523366,91
"63732","M145644","M145826",-18.3410237878374,93
"63733","M145644","M145827",-14.7422624296257,92
"63734","M145644","M145828",-21.4316990050514,94
"63735","M145644","M145829",-10.2442750274324,93
"63736","M145644","M145830",-5.55302133573318,94
"63737","M145644","M145831",-6.66042376299784,94
"63738","M145644","M145832",-4.27105830474286,94
"63739","M145644","M145833",-4.73865473059324,94
"63740","M145644","M145834",-16.2958068500609,94
"63741","M145644","M145835",-8.91037187901924,94
"63742","M145644","M145836",-10.1260626766065,94
"63743","M145644","M145837",-5.2763733414835,94
"63744","M145644","M145838",-10.1047331061876,93
"63745","M145644","M145839",-18.9074135248733,93
"63746","M145644","M145840",-17.8197227527119,94
"63747","M145644","M145841",-7.32523147770364,94
"63748","M145644","M145842",-11.4447918260078,94
"63749","M145644","M145843",-12.1658766818711,94
"63750","M145644","M145844",-17.8087566346807,93
"63751","M145644","M145845",-17.6736841414412,94
"63752","M145644","M145846",-14.5791637197977,94
"63753","M145644","M145847",-17.7150290862986,94
"63754","M145644","M145848",-13.146216053158,94
"63755","M145644","M145849",-11.9876273479945,93
"63756","M145644","M145850",-16.324416615972,94
"63757","M145644","M145851",-20.4306698220483,94
"63758","M145644","M145852",-17.5305625055247,94
"63759","M145644","M145853",-16.0247064018329,94
"63760","M145644","M145854",-17.7866719381149,93
"63761","M145644","M145855",-22.0833995122086,94
"63762","M145644","M145856",-17.2877911162635,94
"63763","M145644","M145857",-11.4831037797345,93
"63764","M145644","M145858",-21.4668509759332,94
"63765","M145644","M145859",-20.6433409661484,94
"63766","M145644","M145860",-19.4757200085419,93
"63767","M145644","M145861",-21.4558877887585,94
"63768","M145644","M145862",-21.4339306840403,94
"63769","M145644","M145863",-13.8517431554841,93
"63770","M145644","M145864",-12.4126699449802,92
"63771","M145644","M145865",-20.2367173924679,94
"63772","M145644","M145866",-15.7323210629287,93
"63773","M145644","M145867",-15.2166239689176,94
"63774","M145644","M145868",-24.5999558956868,94
"63775","M145644","M145869",-19.787107621991,94
"63776","M145644","M145870",-20.7952246876895,94
"63777","M145644","M145871",-13.823477331687,93
"63778","M145644","M145872",-16.7688577498864,94
"63779","M145644","M145873",-14.0568718478059,90
"63780","M145644","M145874",-10.2893829422433,93
"63781","M145644","M145875",-25.8184595488299,94
"63782","M145644","M145876",-12.1003235717155,94
"63783","M145644","M145877",-15.1958909978611,94
"63784","M145644","M145878",-14.9097279421674,94
"63785","M145644","M145879",-15.400859586929,94
"63786","M145644","M145880",-14.8017075271903,94
"63787","M145644","M145881",-15.4088995153206,94
"63788","M145644","M145882",-21.3076508475156,94
"63789","M145644","M145883",-11.951501322917,94
"63790","M145644","M145884",-10.7590275319936,92
"63791","M145644","M145885",-16.0089232750979,93
"63792","M145644","M145886",-14.0728052255265,93
"63793","M145644","M145887",-15.8488734865605,94
"63794","M145644","M145888",-3.1855658323959,92
"63795","M145644","M145889",-11.3524753938749,94
"63796","M145644","M145890",-8.85081474486662,94
"63797","M145644","M145891",-14.4312451827258,93
"63798","M145644","M145892",-21.4020319484043,94
"63799","M145644","M145893",-12.5489469799288,94
"63800","M145644","M145894",-16.103939482793,93
"63801","M145644","M145895",-8.29961043928078,94
"63802","M145644","M145896",0.701423673344795,92
"63803","M145644","M145897",-11.8671409018807,94
"63804","M145644","M145898",-10.0494747716529,94
"63805","M145644","M145899",-4.68171711001822,93
"63806","M145644","M145900",-2.79535381674882,94
"63807","M145644","M145901",-15.3379486224152,94
"63808","M145644","M145902",0.297381142020743,92
"63809","M145644","M145903",-12.1142032268973,94
"63810","M145644","M145904",-12.610792801145,93
"63811","M145644","M145905",-20.2106127004186,94
"63812","M145644","M145906",-19.2317048677143,94
"63813","M145644","M145907",-18.3768178359212,94
"63814","M145644","M145908",-6.46641677181746,93
"63815","M145644","M145909",-19.0642743255423,94
"63816","M145644","M145910",-18.3285232937478,93
"63817","M145644","M145911",-10.3616694997989,92
"63818","M145644","M145912",-12.7189545297113,93
"63819","M145644","M145913",-14.1125664078158,94
"63820","M145644","M145914",-12.5242289015213,94
"63821","M145644","M145915",-9.86148458944979,94
"63822","M145644","M145916",-12.8639868170927,94
"63823","M145644","M145917",-20.7708544524004,94
"63824","M145644","M145918",-17.8561334571835,94
"63825","M145644","M145919",-5.58097895351061,85
"63826","M145644","M145920",-10.1031862041221,93
"63827","M145644","M145921",-11.1571649018456,92
"63828","M145644","M145922",-3.33604195795242,94
"63829","M145644","M145923",-12.2372859910799,93
"63830","M145644","M145924",-8.07437652118912,94
"63831","M145644","M145925",-14.9233845074185,94
"63832","M145644","M145926",-6.49608495683678,94
"63833","M145644","M145927",-18.7245219318488,94
"63834","M145644","M145928",-5.9255451004067,93
"63835","M145644","M145929",-23.8818801088436,92
"63836","M145644","M145930",-11.6989121928706,93
"63837","M145644","M145931",-16.5250420243447,93
"63838","M145644","M145932",-15.9619819158652,94
"63839","M145644","M145933",-12.4938418307911,91
"63840","M145644","M145934",-18.1419012697227,94
"63841","M145644","M145935",-15.8506982763827,94
"63842","M145644","M145936",-14.3944922371725,94
"63843","M145644","M145937",-13.9231384196609,94
"63844","M145644","M145938",-15.030516198508,93
"63845","M145644","M145939",-20.8962940961325,93
"63846","M145644","M145940",-9.54895347394585,94
"63847","M145644","M145941",-10.3108499383428,94
"63848","M145644","M145942",-23.5640556365536,93
"63849","M145644","M145943",-7.77834594056791,93
"63850","M145644","M145944",-14.6909032704782,93
"63851","M145644","M145945",-10.7675430583727,94
"63852","M145644","M145946",-12.3533186561861,94
"63853","M145644","M145947",-13.7650281369931,92
"63854","M145644","M145948",-12.1487492663034,92
"63855","M145644","M145949",-14.1030902339603,93
"63856","M145644","M145950",-13.7533161279044,92
"63857","M145644","M145951",-16.9278310722906,94
"63858","M145644","M145952",-8.49570765193272,93
"63859","M145644","M145953",-9.41171650892005,94
"63860","M145644","M145954",-20.9393207183642,93
"63861","M145644","M145955",-15.0990820163994,94
"63862","M145644","M145956",-11.9127571385693,93
"63863","M145644","M145957",-12.3647131891331,93
"63864","M145644","M145958",-16.7679727574728,93
"63865","M145644","M145959",-21.5897780495262,93
"63866","M145644","M145960",-5.90890024167446,91
"63867","M145644","M145961",-15.5121107105174,92
"63868","M145644","M145962",-12.5436541611598,93
"63869","M145644","M145963",-17.8330432815843,94
"63870","M145644","M145964",-19.3302750072442,93
"63871","M145644","M145965",-16.2707090228452,81
"63872","M145644","M145966",-22.3877252542653,94
"63873","M145644","M145967",-9.49030721701403,94
"63874","M145644","M145968",-21.8214049632346,94
"63875","M145644","M145969",-11.0184622244478,83
"63876","M145644","M145970",-7.24047638068889,81
"63877","M145644","M145971",-12.6450916420323,94
"63878","M145644","M145972",-6.76878774576255,90
"63879","M145644","M145973",-14.0665368364415,91
"63880","M145644","M145974",-14.9218690928915,94
"63881","M145644","M145975",-10.7059876903807,93
"63882","M145644","M145976",-0.961575745233317,91
"63883","M145645","M145646",-15.3052249087827,95
"63884","M145645","M145647",-1.6971488651945,95
"63885","M145645","M145648",-11.1410808383817,93
"63886","M145645","M145649",1.19392207065007,95
"63887","M145645","M145650",-11.0508361201961,95
"63888","M145645","M145651",-7.67942153819036,95
"63889","M145645","M145652",-14.8073000921809,95
"63890","M145645","M145653",-13.3407090300009,95
"63891","M145645","M145654",-12.0145930301952,95
"63892","M145645","M145655",-3.02553762992519,95
"63893","M145645","M145656",-9.48437654508185,94
"63894","M145645","M145657",-13.9915858881403,94
"63895","M145645","M145658",-8.83321035981875,94
"63896","M145645","M145659",-6.78771095280866,95
"63897","M145645","M145660",-13.2299161559956,94
"63898","M145645","M145661",-7.9083064698202,95
"63899","M145645","M145662",-3.18690153664654,95
"63900","M145645","M145663",-13.5679515851858,95
"63901","M145645","M145664",-2.86665622707204,95
"63902","M145645","M145665",-5.14366991953492,95
"63903","M145645","M145666",-4.06136056233657,95
"63904","M145645","M145667",-6.97928217503485,95
"63905","M145645","M145668",1.69094005334377,92
"63906","M145645","M145669",-1.28116293351159,94
"63907","M145645","M145670",-15.6250658462741,94
"63908","M145645","M145671",-13.7024735373301,95
"63909","M145645","M145672",-8.82667444851658,95
"63910","M145645","M145673",-11.2867996062771,95
"63911","M145645","M145674",-13.8859473130185,95
"63912","M145645","M145675",-6.722416623649,95
"63913","M145645","M145676",-11.2615663534013,95
"63914","M145645","M145677",-10.2930933212367,95
"63915","M145645","M145678",-11.083361537149,95
"63916","M145645","M145679",2.13019517497395,61
"63917","M145645","M145680",-12.0510734660669,95
"63918","M145645","M145681",-4.70920344162908,86
"63919","M145645","M145682",-6.99850949720084,94
"63920","M145645","M145683",-15.4909195941033,94
"63921","M145645","M145684",-8.28326655379279,95
"63922","M145645","M145685",-4.17075955180374,95
"63923","M145645","M145686",-4.25830069203304,94
"63924","M145645","M145687",-8.0621485371155,94
"63925","M145645","M145688",-13.3636193516491,95
"63926","M145645","M145689",-4.04975770465719,95
"63927","M145645","M145690",-2.30367768184054,95
"63928","M145645","M145691",-13.9515564657849,95
"63929","M145645","M145692",-3.47543925826802,93
"63930","M145645","M145693",-4.47389786713769,95
"63931","M145645","M145694",-15.4817420662964,94
"63932","M145645","M145695",-18.2205565557642,95
"63933","M145645","M145696",-16.0847509262335,95
"63934","M145645","M145697",-8.9948470026176,93
"63935","M145645","M145698",-5.79238896336195,92
"63936","M145645","M145699",-16.7029005482843,93
"63937","M145645","M145700",-15.9416986198056,93
"63938","M145645","M145701",-14.2435720010093,95
"63939","M145645","M145702",-11.0449823883988,91
"63940","M145645","M145703",-5.16417826233174,94
"63941","M145645","M145704",-14.208523042083,95
"63942","M145645","M145705",-18.5087491934953,95
"63943","M145645","M145706",-9.92362902552622,95
"63944","M145645","M145707",-25.5979847916701,95
"63945","M145645","M145708",-14.4147246125902,91
"63946","M145645","M145709",-19.2954059987055,94
"63947","M145645","M145710",-13.32413916859,93
"63948","M145645","M145711",-21.462677004945,94
"63949","M145645","M145712",-16.4293685044113,95
"63950","M145645","M145713",-13.456194405441,94
"63951","M145645","M145714",-9.92305761959581,94
"63952","M145645","M145715",-12.8636823868936,93
"63953","M145645","M145716",-12.2798898405245,94
"63954","M145645","M145717",-11.5775237523942,95
"63955","M145645","M145718",-7.12548406113843,93
"63956","M145645","M145719",-18.2701729278851,94
"63957","M145645","M145720",1.90834847935414,94
"63958","M145645","M145721",-14.9054790781458,95
"63959","M145645","M145722",-4.99625859019827,93
"63960","M145645","M145723",-6.86442232721415,94
"63961","M145645","M145724",-14.5942635637674,94
"63962","M145645","M145725",-17.506174326201,93
"63963","M145645","M145726",-13.5150513781735,92
"63964","M145645","M145727",-15.3426188049555,93
"63965","M145645","M145728",-22.1857061207488,94
"63966","M145645","M145729",-3.19557131119177,82
"63967","M145645","M145730",-16.6597355552993,95
"63968","M145645","M145731",-26.0758486444569,95
"63969","M145645","M145732",-14.0578801118196,94
"63970","M145645","M145733",-19.2177425479362,94
"63971","M145645","M145734",-17.2402646779462,92
